dataset,split,doc_id,file_name,document_type,url,chars,words,approx_tokens,spans_count,annotation_sets_count,annotations_count,empty
contractnli,dev,3,09-24-2019-04-25-05-3914910473.pdf,search-pdf,https://www.oisair.net/uploads/pages/09-24-2019-04-25-05-3914910473.pdf,11141,1691,2786,97,1,17,False
contractnli,dev,7,1438076025NDA_28072015%20-%20AHPL.pdf,search-pdf,https://www.ktph.com.sg/uploads/1438076025NDA_28072015%20-%20AHPL.pdf,29837,4759,7460,208,1,17,False
contractnli,dev,9,17.04.01%20BPS%20Non-Disclosure%20and%20Data%20Sharing%20Agreement%20-%20Transportation%20Challenge%20vF.pdf,search-pdf,https://www.bostonpublicschools.org/cms/lib/MA01906464/Centricity/Domain/2263/17.04.01%20BPS%20Non-Disclosure%20and%20Data%20Sharing%20Agreement%20-%20Transportation%20Challenge%20vF.pdf,17303,2557,4326,144,1,17,False
contractnli,dev,10,180314-March-14-2018-SOW-M.pdf,search-pdf,https://www.cpr.ca/en/about-cp-site/ISDocuments/180314-March-14-2018-SOW-M.pdf,12487,1920,3122,112,1,17,False
contractnli,dev,12,183.pdf,search-pdf,http://brooksbottlingco.com/download_file/view/28/183,7688,1105,1922,61,1,17,False
contractnli,dev,13,20150916-model-sharing-non-disclosure-agreement.pdf,search-pdf,https://www.pjm.com/-/media/etools/edart/20150916-model-sharing-non-disclosure-agreement.ashx?la=en,22108,3283,5527,149,1,17,False
contractnli,dev,14,245490.pdf,search-pdf,https://materials.proxyvote.com/Approved/70336N/20150306/OTHER_245490.PDF,5515,855,1379,23,1,17,False
contractnli,dev,15,2_waycda.pdf,search-pdf,http://midven.co.uk/wp-content/uploads/2015/10/2_waycda.pdf,4911,742,1228,35,1,17,False
contractnli,dev,16,3511_standard_nda.pdf,search-pdf,https://www.nasdaqtrader.com/content/AdministrationSupport/AgreementsTrading/3511_standard_nda.pdf,8948,1284,2237,52,1,17,False
contractnli,dev,17,36C25520Q0076-013.pdf,search-pdf,https://www.vendorportal.ecms.va.gov/FBODocumentServer/DocumentServer.aspx?DocumentId=5279509&FileName=36C25520Q0076-013.pdf,16071,2387,4018,96,1,17,False
contractnli,dev,19,426-2017_Appendix_C-Sample_Non-Disclosure_Agreement.pdf,search-pdf,https://winnipeg.ca/finance/findata/matmgt/documents/2017/426-2017/426-2017_Appendix_C-Sample_Non-Disclosure_Agreement.pdf,7940,1198,1985,72,1,17,False
contractnli,dev,20,5-Appendix-Non-Disclosure-Agreement-Mutual.pdf,search-pdf,http://swelife.se/wp-content/uploads/2016/12/5-Appendix-Non-Disclosure-Agreement-Mutual.pdf,7021,1040,1756,62,1,17,False
contractnli,dev,27,AICPMutualNDA_1219166_writableV2.pdf,search-pdf,http://www.aicp.com/assets/editor/AICPMutualNDA_1219166_writableV2.pdf,14191,2013,3548,97,1,17,False
contractnli,dev,28,ATI%20504%20US%20Mutual%20NDA.pdf,search-pdf,https://www.amphenol-industrial.de/upload/ATI%20504%20US%20Mutual%20NDA.pdf,10338,1604,2585,76,1,17,False
contractnli,dev,29,Acme%20Corporation%20Inc%20NDA%20template.pdf,search-pdf,https://www.adobe.com/content/dam/cc/en/legal/terms/enterprise/pdfs/Acme%20Corporation%20Inc%20NDA%20template.pdf,6125,826,1532,57,1,17,False
contractnli,dev,32,Agreement_6_28_07.pdf,search-pdf,http://www.championaerospace.com/wp-content/uploads/2015/07/Agreement_6_28_07.pdf,15313,2367,3829,91,1,17,False
contractnli,dev,33,Annex 18 - Non-Disclosure Agreement.pdf,search-pdf,https://www.fmo.nl/l/en/library/download/urn:uuid:df002f0c-7a5c-427e-9313-36f846a76740/annex+18+-+non-disclosure+agreement.pdf?format=save_to_disk&ext=.pdf,12448,1973,3112,108,1,17,False
contractnli,dev,35,Annexure-3_Confidentiality-Agreement.pdf,search-pdf,http://www.hernic.co.za/wp-content/uploads/2017/09/Annexure-3_Confidentiality-Agreement.pdf,22706,3520,5677,156,1,17,False
contractnli,dev,37,Attachment 9 -  Non Disclosure Agreement (Version 1).pdf,search-pdf,https://data.gov.uk/data/contracts-finder-archive/download/1248031/3b6c553c-5cb2-46a9-9a74-6953817511e6,16712,2559,4178,147,1,17,False
contractnli,dev,39,Attachment%203%20-%20Confidentiality%20Release%20Form_201504131404512865.pdf,search-pdf,https://www.loudoun.gov/DocumentCenter/View/113379,5835,868,1459,65,1,17,False
contractnli,dev,44,BOMI%20Non-Disclosure%20Agreement.pdf,search-pdf,http://www.bomi.org/uploadedFiles/BOMI%20Non-Disclosure%20Agreement.pdf,5924,930,1481,32,1,17,False
contractnli,dev,45,BTS_NDA.pdf,search-pdf,https://www.brookstech.com/s/BTS_NDA.pdf,6572,965,1643,47,1,17,False
contractnli,dev,54,C_TERMS_NDA_EN.pdf,search-pdf,https://www.fronius.com/~/downloads/Company/Legal%20Documents/C_TERMS_NDA_EN.pdf,7730,1074,1933,61,1,17,False
contractnli,dev,56,annex-2-sample-non-disclosure-agreement.pdf,search-pdf,https://www.calpnetwork.org/wp-content/uploads/2020/01/annex-2-sample-non-disclosure-agreement.pdf,11830,1852,2958,74,1,17,False
contractnli,dev,61,ccporappdev-rfp-att8.pdf,search-pdf,http://www.courts.ca.gov/xbcr/cc/ccporappdev-rfp-att8.pdf,12793,1990,3199,65,1,17,False
contractnli,dev,63,CI-Non-Disclosure-Agreement-an5h.pdf,search-pdf,https://www.commercialinvestigationsllc.com/s/CI-Non-Disclosure-Agreement-an5h.pdf,11844,1732,2961,60,1,17,False
contractnli,dev,64,CNDA1218Draft3.pdf,search-pdf,https://www.car.org/-/media/CAR/Documents/Transaction-Center/PDF/Standard-Forms/December-2018/CNDA1218Draft3.pdf?la=en&hash=8348FD232DA0A78D11F54C80F7A1C83E9DF196B8,32358,4113,8090,255,1,17,False
contractnli,dev,69,Confidentiality%20ND%20Agreement%209.pdf,search-pdf,https://system.na1.netsuite.com/core/media/media.nl?id=310837&c=1146044&h=f4af8d594e5f808870fb&_xt=.pdf,17537,2575,4385,115,1,17,False
contractnli,dev,70,Confidentiality%20Non-Disclosure%20and%20Appropriate%20Use%20Agreement%20-%20FAU.01082016.pdf,search-pdf,https://www.fau.edu/hipaa/pdfs/Confidentiality%20Non-Disclosure%20and%20Appropriate%20Use%20Agreement%20-%20FAU.01082016.pdf,6561,978,1641,37,1,17,False
contractnli,dev,71,Confidentiality%20and%20Non-Disclosure%20Agreement%20%28CNA-1%29.pdf,search-pdf,https://totalcommercial.com/attachment/39461/Confidentiality%20and%20Non-Disclosure%20Agreement%20%28CNA-1%29.pdf,3311,388,828,35,1,17,False
contractnli,dev,72,Confidentiality%20and%20Non-Disclosure%20Agreement.pdf,search-pdf,http://www.extranets.bdo.ca/baldwin/docs/Confidentiality%20and%20Non-Disclosure%20Agreement.pdf,15177,2366,3795,100,1,17,False
contractnli,dev,73,Confidentiality-and-Non-Disclosure-Agreement-LSI-ABC.pdf,search-pdf,https://lsi-assignee.com/wp-content/uploads/2019/04/Confidentiality-and-Non-Disclosure-Agreement-LSI-ABC.pdf,32334,4792,8084,201,1,17,False
contractnli,dev,75,Confidentiality.pdf,search-pdf,https://www.safinvestaz.com/assets/pdfs/Confidentiality.pdf,8229,1196,2058,64,1,17,False
contractnli,dev,79,Confidentiality_and_Non-Disclosure_Agreement.pdf,search-pdf,http://cifsolutions.com/wp-content/uploads/2017/02/Confidentiality_and_Non-Disclosure_Agreement.pdf,7058,1102,1765,65,1,17,False
contractnli,dev,81,clearcenter-rnda.pdf,search-pdf,https://clearos.com/images/media_center/clear-center-legal/clearcenter-rnda.pdf,6926,1004,1732,59,1,17,False
contractnli,dev,82,confagree.pdf,search-pdf,http://hannaford.com.au/mergers/confagree.pdf,5680,920,1420,41,1,17,False
contractnli,dev,152,MNDA.pdf,search-pdf,http://www.greenclubinc.com/powerpoint/MNDA.pdf,6981,1083,1746,50,1,17,False
contractnli,dev,205,NDA-No-Reservations-Layer-8-Security.pdf,search-pdf,https://layer8security.com.au/wp-content/uploads/2016/03/NDA-No-Reservations-Layer-8-Security.pdf,13608,2049,3402,94,1,17,False
contractnli,dev,381,109261_0000950172-02-002217_los283194.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000109261/000095017202002217/0000950172-02-002217.txt,13449,2098,3363,115,1,17,False
contractnli,dev,398,88190_0000950144-96-003474_document_2.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000088190/000095014496003474/0000950144-96-003474.txt,13543,2019,3386,99,1,17,False
contractnli,dev,405,804151_0000950144-97-007563_document_14.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000804151/000095014497007563/0000950144-97-007563.txt,14463,2279,3616,89,1,17,False
contractnli,dev,406,813562_0000950117-99-001205_document_14.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000813562/000095011799001205/0000950117-99-001205.txt,7634,1197,1909,66,1,17,False
contractnli,dev,411,859792_0001005477-96-000681_document_3.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000859792/000100547796000681/0001005477-96-000681.txt,9424,1463,2356,46,1,17,False
contractnli,dev,435,1013322_0000912057-00-023405_document_2.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0001013322/000091205700023405/0000912057-00-023405.txt,6633,967,1659,55,1,17,False
contractnli,dev,440,1016503_0000929624-00-000894_0010.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0001016503/000092962400000894/0000929624-00-000894.txt,11298,1720,2825,78,1,17,False
contractnli,dev,456,1052303_0000950109-98-003654_document_16.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0001052303/000095010998003654/0000950109-98-003654.txt,2269,340,568,20,1,17,False
contractnli,dev,478,1096182_0001144204-06-021678_v043804_ex10-3.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0001096182/000114420406021678/0001144204-06-021678.txt,12582,1864,3146,82,1,17,False
contractnli,dev,482,1100772_0001038838-02-000125_ex1032sb2no5.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0001100772/000103883802000125/0001038838-02-000125.txt,5223,786,1306,32,1,17,False
contractnli,dev,486,1104332_0000950144-00-008876_ex10-26.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0001104332/000095014400008876/0000950144-00-008876.txt,7302,1129,1826,41,1,17,False
contractnli,dev,488,1108244_0001012870-00-001650_document_32.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0001108244/000101287000001650/0001012870-00-001650.txt,4322,671,1081,21,1,17,False
contractnli,dev,507,313522_0000912057-02-040085_a2091647zex-99_d3.htm,sec-html,https://www.sec.gov/Archives/edgar/data/0000313522/000091205702040085/a2091647zex-99_d3.htm,7338,1168,1835,47,1,17,False
contractnli,dev,547,1021097_0001047469-11-001653_a2202345zex-99_d10.htm,sec-html,https://www.sec.gov/Archives/edgar/data/0001021097/000104746911001653/a2202345zex-99_d10.htm,6958,1054,1740,52,1,17,False
contractnli,dev,563,1094814_0001140361-18-017998_s002178x1_ex99d7.htm,sec-html,https://www.sec.gov/Archives/edgar/data/0001094814/000114036118017998/s002178x1_ex99d7.htm,13207,1986,3302,80,1,17,False
contractnli,dev,575,1253176_0001193125-18-317778_d567323dex1024.htm,sec-html,https://www.sec.gov/Archives/edgar/data/0001253176/000119312518317778/d567323dex1024.htm,10058,1481,2515,86,1,17,False
contractnli,dev,582,912890_0001193125-11-030842_dex99d5.htm,sec-html,https://www.sec.gov/Archives/edgar/data/0000912890/000119312511030842/dex99d5.htm,13924,2157,3481,78,1,17,False
contractnli,dev,586,917639_0000912057-01-537118_a2062042zex-99_d7.htm,sec-html,https://www.sec.gov/Archives/edgar/data/0000917639/000091205701537118/a2062042zex-99_d7.htm,21536,3283,5384,144,1,17,False
contractnli,dev,590,1289434_0001047469-10-008010_a2200117zex-99_d3.htm,sec-html,https://www.sec.gov/Archives/edgar/data/0001289434/000104746910008010/a2200117zex-99_d3.htm,23755,3608,5939,131,1,17,False
contractnli,dev,595,1334303_0001193125-10-204560_dex99e5.htm,sec-html,https://www.sec.gov/Archives/edgar/data/0001334303/000119312510204560/dex99e5.htm,22851,3592,5713,145,1,17,False
contractnli,dev,598,1366649_0001193125-14-380778_d808213dex99d2.htm,sec-html,https://www.sec.gov/Archives/edgar/data/0001366649/000119312514380778/d808213dex99d2.htm,12487,1879,3122,65,1,17,False
contractnli,dev,605,1392091_0000950123-11-021325_c13551exv99w7.htm,sec-html,https://www.sec.gov/Archives/edgar/data/0001392091/000095012311021325/c13551exv99w7.htm,12345,1875,3087,67,1,17,False
contractnli,dev,610,1452751_0001193125-17-086167_d334994dex99e3.htm,sec-html,https://www.sec.gov/Archives/edgar/data/0001452751/000119312517086167/d334994dex99e3.htm,18039,2729,4510,100,1,17,False
contractnli,test,1, 064-19 Non Disclosure Agreement 2019.pdf,search-pdf,https://www.jea.com/About/Procurement/Formal_Procurement_Opportunities/064-19_Non_Disclosure_Agreement_2019.aspx,16631,2450,4158,118,1,17,False
contractnli,test,2,01_Bosch-Automotive-Service-Solutions-Mutual-Non-Disclosure-Agreement-7-12-17.pdf,search-pdf,http://suppliers.otctools.com/wp-content/uploads/2017/07/01_Bosch-Automotive-Service-Solutions-Mutual-Non-Disclosure-Agreement-7-12-17.pdf,15296,2311,3824,110,1,17,False
contractnli,test,4,118.3-Non-disclosure-agreement.pdf,search-pdf,https://frodsham.gov.uk/wp-content/uploads/2019/05/118.3-Non-disclosure-agreement.pdf,2404,380,601,24,1,17,False
contractnli,test,5,12032018_NDA_The%20Munt_EN.pdf,search-pdf,https://www2.deloitte.com/content/dam/Deloitte/be/Documents/realestate/Sale_of_the_Munt/12032018_NDA_The%20Munt_EN.pdf,6886,1007,1722,52,1,17,False
contractnli,test,6,130806ca141.pdf,search-pdf,http://legacycontent.halifax.ca/council/agendasc/documents/130806ca141.PDF,8714,1310,2179,53,1,17,False
contractnli,test,8,1588052992CCTV%20Non%20Disclosure%20Agreement.pdf,search-pdf,https://www.hciwellington.gov.in/docs/1588052992CCTV%20Non%20Disclosure%20Agreement.pdf,5750,871,1438,60,1,17,False
contractnli,test,11,18268-001%20Rev%20B%20Form%20Version%20in%20PDF.pdf,search-pdf,http://www.vidar.com/film/images/stories/PDFs/oem_resellers/18268-001%20Rev%20B%20Form%20Version%20in%20PDF.pdf,12206,1753,3052,91,1,17,False
contractnli,test,18,41629_1.pdf,search-pdf,https://www.business-partnership.com/uploads/business/pdf/41629_1.pdf,6224,955,1556,59,1,17,False
contractnli,test,21,5-NSK-Confidentiality-Agreement-for-Suppliers.pdf,search-pdf,https://www.nskeurope.com/content/dam/nskcmsr/downloads/literature_corporate/5-NSK-Confidentiality-Agreement-for-Suppliers.pdf,12237,1892,3060,98,1,17,False
contractnli,test,22,54c808c1b20e4490b1300ad2ce3b9649.pdf,search-pdf,https://www.regjeringen.no/link/54c808c1b20e4490b1300ad2ce3b9649.aspx?id=2139003,7807,1216,1952,80,1,17,False
contractnli,test,23,59b1148ff6952b0001bdbedc_20170907_non%20disclosure%20agreement_expert.pdf,search-pdf,https://global-uploads.webflow.com/585a74cc2b4c3e003c9575b3/59b1148ff6952b0001bdbedc_20170907_non%20disclosure%20agreement_expert.pdf,15197,2334,3800,119,1,17,False
contractnli,test,24,5bfbcabf0627e70bdcfc5b32_nda-ready4s.pdf,search-pdf,https://uploads-ssl.webflow.com/5bf7d4116ffe19589ea8d17e/5bfbcabf0627e70bdcfc5b32_nda-ready4s.pdf,9813,1559,2454,93,1,17,False
contractnli,test,25,ADVANIDE-NON-DISCLOSURE-AGREEMENT.pdf,search-pdf,http://www.advanide.com/wp-content/uploads/2019/01/ADVANIDE-NON-DISCLOSURE-AGREEMENT.pdf,6181,978,1546,61,1,17,False
contractnli,test,26,AGProjects-NDA.pdf,search-pdf,http://ag-projects.com/docs/AGProjects-NDA.pdf,8417,1256,2105,81,1,17,False
contractnli,test,30,AfriGIS_Client-NDA_Template_2019.pdf,search-pdf,https://www.afrigis.co.za/wp-content/uploads/2019/09/AfriGIS_Client-NDA_Template_2019.pdf,24089,3544,6023,240,1,17,False
contractnli,test,31,Agency-Lending-Disclosure_A-Z-Guide_Appendix_Sample-Confidentiality-Agreements.pdf,search-pdf,https://www.sifma.org/wp-content/uploads/2017/08/Agency-Lending-Disclosure_A-Z-Guide_Appendix_Sample-Confidentiality-Agreements.pdf,5756,836,1439,45,1,17,False
contractnli,test,36,Aspiegel_NDA_template.pdf,search-pdf,https://huaweimobileservices.com/wp-content/uploads/2018/02/Aspiegel_NDA_template.pdf,12908,2013,3227,100,1,17,False
contractnli,test,38,Attachment B - Intent to Propose and Non-Disclosure Agreement.pdf,search-pdf,https://aws.state.ak.us/OnlinePublicNotices/Notices/Attachment.aspx?id=110903,17210,2599,4303,116,1,17,False
contractnli,test,40,Attachment%20J.2%20-%20Non-Disclosure%20Agreement%20-Technology%20Services.pdf,search-pdf,https://www.house.gov/sites/default/files/uploads/documents/solicitations/Attachment%20J.2%20-%20Non-Disclosure%20Agreement%20-Technology%20Services.pdf,2891,383,723,30,1,17,False
contractnli,test,41,Attachment-I-Non-DisclosureAgreementContractor.pdf,search-pdf,https://procurement.maryland.gov/wp-content/uploads/sites/12/2018/04/Attachment-I-Non-DisclosureAgreementContractor.pdf,10542,1405,2636,164,1,17,False
contractnli,test,42,BCG-Mutual-NDA.pdf,search-pdf,https://pronto-core-cdn.prontomarketing.com/2/wp-content/uploads/sites/1637/2017/02/BCG-Mutual-NDA.pdf,8624,1334,2156,98,1,17,False
contractnli,test,43,BO115-07-non-disclosure-agreement.pdf,search-pdf,http://www.beeonline.co.za/wp-content/uploads/2015/09/BO115-07-non-disclosure-agreement.pdf,9563,1484,2391,95,1,17,False
contractnli,test,46,BT_NDA.pdf,search-pdf,http://www.transnet.net/BusinessWithUs/TNInfrastructurePlan/BT_NDA.pdf,10547,1535,2637,102,1,17,False
contractnli,test,47,BaconNon-Disclosure.pdf,search-pdf,https://baconbusinesssales.com/wp-content/uploads/2013/07/BaconNon-Disclosure.pdf,4115,668,1029,31,1,17,False
contractnli,test,48,Basic-Non-Disclosure-Agreement.pdf,search-pdf,https://nondisclosureagreement.com/wp-content/uploads/2018/03/Basic-Non-Disclosure-Agreement.pdf,5291,758,1323,55,1,17,False
contractnli,test,49,Bio-FIP-EOI-NDA.pdf,search-pdf,https://s3-eu-west-1.amazonaws.com/assets.eti.co.uk/legacyUploads/2016/05/Bio-FIP-EOI-NDA.pdf,14711,2360,3678,82,1,17,False
contractnli,test,50,Business-Sale-Non-Disclosure-Agreement.pdf,search-pdf,http://ideologyconsulting.co.uk/wp-content/uploads/2017/02/Business-Sale-Non-Disclosure-Agreement.pdf,4943,806,1236,43,1,17,False
contractnli,test,51,CA-Nov14-Doc.5.14%20-%20Template%20Confidentiality%20Agreement.pdf,search-pdf,https://circabc.europa.eu/sd/a/013d691e-63d6-40a9-8c0a-9aac4de08834/CA-Nov14-Doc.5.14%20-%20Template%20Confidentiality%20Agreement.pdf,6015,946,1504,50,1,17,False
contractnli,test,52,CBP%20Non-Disclosure%20Form_October2018.pdf,search-pdf,https://www.cbp.gov/sites/default/files/assets/documents/2018-Oct/CBP%20Non-Disclosure%20Form_October2018.pdf,12917,1997,3230,67,1,17,False
contractnli,test,53,CCS-Salt-Cavern-RfP-NDA.pdf,search-pdf,https://s3-eu-west-1.amazonaws.com/assets.eti.co.uk/legacyUploads/2016/04/CCS-Salt-Cavern-RfP-NDA.pdf,14758,2369,3690,83,1,17,False
contractnli,test,55,amc-general-mutual-non-disclosure-agreement-en-gb.pdf,search-pdf,https://amcbanking.com/downloads/AMC-General-Mutual-Non-Disclosure-Agreement-EN-GB.pdf,10402,1468,2601,77,1,17,False
contractnli,test,57,annex-iii---nda-agreement..pdf,search-pdf,http://pwc.blogs.com/files/annex-iii---nda-agreement..pdf,4007,580,1002,52,1,17,False
contractnli,test,58,appendix-g-nda-form.pdf,search-pdf,https://www.nationalgridus.com/media/pdfs/bulk-energy-storage-request-for-proposals/appendix-g-nda-form.pdf,41778,6125,10445,249,1,17,False
contractnli,test,59,buyer_profile.pdf,search-pdf,http://www.aldes.co.za/buyer_profile.pdf,9344,1411,2336,76,1,17,False
contractnli,test,60,casino-nondisclosure-agmt.pdf,search-pdf,https://www.mohican.com/mt-content/uploads/2017/07/casino-nondisclosure-agmt.pdf,5178,745,1295,46,1,17,False
contractnli,test,62,ceii-and-nda.pdf,search-pdf,https://www.scrtp.com/docs/librariesprovider12/default-document-library/scanacriticalenergyinfrastructureinformationandconfidentialinformationnda03202014.pdf,16683,2391,4171,124,1,17,False
contractnli,test,65,CON-NDA-PTL-01-2012-v1%20Non-Disclosure%20Agreement%20and%20Checklist.pdf,search-pdf,https://www.coaa.ab.ca/COAA-Library/CON-NDA-PTL-01-2012-v1%20Non-Disclosure%20Agreement%20and%20Checklist.pdf,13724,2105,3431,123,1,17,False
contractnli,test,66,Clause-de-non-divulgation.pdf,search-pdf,http://defta.eu/wp-content/uploads/2015/05/Clause-de-non-divulgation.pdf,7369,1178,1843,64,1,17,False
contractnli,test,67,ConfidNonDisclosureAgree.pdf,search-pdf,https://www.rvss.us/content/files/ConfidNonDisclosureAgree.pdf,6424,930,1606,50,1,17,False
contractnli,test,68,Confidentiality%20Agreement.pdf,search-pdf,http://cfcanada.fticonsulting.com/PDI/docs/Confidentiality%20Agreement.pdf,25166,3803,6292,112,1,17,False
contractnli,test,74,Confidentiality-and-Nondisclosure-Agreement-Template.pdf,search-pdf,http://www.astate.edu/dotAsset/fb9680e4-c2ad-44dc-803c-3562234b8f8f.pdf,6965,987,1742,44,1,17,False
contractnli,test,76,ConfidentialityAgreement.pdf,search-pdf,https://www.anton-paar.com/fileadmin/Footer/Legal_Notice/General_Terms_of_Purchase/Anton_Paar_GmbH/ConfidentialityAgreement.pdf,8350,1230,2088,84,1,17,False
contractnli,test,77,Confidentiality_Agreement_1.pdf,search-pdf,http://www.helukabel-gmbh.de/media/publication/de/cor_docs/ge_23/Confidentiality_Agreement.pdf,3243,492,811,43,1,17,False
contractnli,test,78,Confidentiality_Non-Disclosure_Agreement.pdf,search-pdf,https://www.kittyhavenutah.org/assets/files/Confidentiality_Non-Disclosure_Agreement.pdf,11065,1661,2767,58,1,17,False
contractnli,test,80,Confidentiality_and_Non-Disclosure_Agreement_Rev_10-20-16.pdf,search-pdf,http://www.itsc.org/Documents/Confidentiality_and_Non-Disclosure_Agreement_Rev_10-20-16.pdf,9688,1395,2422,67,1,17,False
contractnli,test,83,confidentiality-agreement.pdf,search-pdf,https://www.mnpower.com/Content/Documents/CustomerService/DistributedGeneration/confidentiality-agreement.pdf,6685,1009,1672,43,1,17,False
contractnli,test,84,confidentiality_agreement.pdf,search-pdf,https://www.haldex.com/globalassets/north-america/documents/supplier/confidentiality_agreement.pdf,5938,869,1485,81,1,17,False
contractnli,test,85,confidentialityandnondisclosureagreement.pdf,search-pdf,http://iprights.dkpto.org/media/18746113/confidentialityandnondisclosureagreement.pdf,3509,526,878,30,1,17,False
contractnli,test,90,Data_Use_and_Non_Disclosure_Data_Disclosed_to_MDCH_Trauma_Registry_Final_465518_7.pdf,search-pdf,https://www.michigan.gov/documents/mdch/Data_Use_and_Non_Disclosure_Data_Disclosed_to_MDCH_Trauma_Registry_Final_465518_7.pdf,4450,627,1113,37,1,17,False
contractnli,test,97,dhs-nda.pdf,search-pdf,https://fas.org/sgp/othergov/dhs-nda.pdf,12917,1997,3230,67,1,17,False
contractnli,test,99,eHandshake_Non_Disclosure_Agreement.pdf,search-pdf,http://www.partnerre.com/assets/uploads/docs/eHandshake_Non_Disclosure_Agreement.pdf,6912,1082,1728,39,1,17,False
contractnli,test,117,Generic-NDA-Pitch-Deck-Fire.pdf,search-pdf,https://pitchdeckfire.com/wp-content/uploads/2016/02/Generic-NDA-Pitch-Deck-Fire.pdf,5098,732,1275,50,1,17,False
contractnli,test,127,ICTSC-NDA-General-MandA-signed.pdf,search-pdf,http://ictstrategicservices.com.au/wp-content/uploads/2016/08/ICTSC-NDA-General-MandA-signed.pdf,5577,831,1395,70,1,17,False
contractnli,test,129,"IMOA%20Molybdenum%20Consortium%20NDA%20Agreement%20amended%20Jan%2008,%20valid%20March%2009%20onwards.pdf",search-pdf,"https://www.molybdenumconsortium.org/assets/files/IMOA%20Molybdenum%20Consortium%20NDA%20Agreement%20amended%20Jan%2008,%20valid%20March%2009%20onwards.pdf",10088,1558,2522,74,1,17,False
contractnli,test,138,LMS_Non_Disclosure_Agreement.pdf,search-pdf,http://www.lastmanstands.com/files/LMS_Non_Disclosure_Agreement.pdf,6142,924,1536,42,1,17,False
contractnli,test,157,MUTUAL_NDA.pdf,search-pdf,https://datatrec.com/wp-content/uploads/2016/07/MUTUAL_NDA.pdf,5809,856,1453,42,1,17,False
contractnli,test,165,Mutual-Non-Disclosure-Agreement-Inventor-Product-Development-Experts-Inc..pdf,search-pdf,http://3d-printing-expert.com/wp-content/uploads/2019/03/Mutual-Non-Disclosure-Agreement-Inventor-Product-Development-Experts-Inc..pdf,8751,1276,2188,71,1,17,False
contractnli,test,181,mutual-non-disclosure-agreement.pdf,search-pdf,https://www.acumensystems.com/media/documents/mutual-non-disclosure-agreement.pdf,8247,1284,2062,62,1,17,False
contractnli,test,190,nda_9.pdf,search-pdf,https://www.itagg.com/nda.pdf,7684,1187,1921,75,1,17,False
contractnli,test,212,NDA-Template-Media-News-Group-inc.pdf,search-pdf,http://www.hoffmanland.com/wp-content/uploads/2016/05/NDA-Template-Media-News-Group-inc.pdf,10192,1534,2548,56,1,17,False
contractnli,test,213,NDA-Urban_Wind_Turbines.pdf,search-pdf,https://nrgpropertyservicescompany.co.uk/wp-content/uploads/2018/09/NDA-Urban_Wind_Turbines.pdf,8173,1247,2044,90,1,17,False
contractnli,test,218,NDAMutualTemplateClientFill.pdf,search-pdf,https://www.design1st.com/wp-content/uploads/2013/12/NDAMutualTemplateClientFill.pdf,9844,1540,2461,64,1,17,False
contractnli,test,225,NDA_ResConnect.pdf,search-pdf,http://support.resrequest.com/wp-content/uploads/2017/11/NDA_ResConnect.pdf,3455,494,864,44,1,17,False
contractnli,test,227,NDA_Street_Stream_Franchise.pdf,search-pdf,https://streetstream.co.uk/files/NDA_Street_Stream_Franchise.pdf,20822,3248,5206,161,1,17,False
contractnli,test,228,NDA_V3.pdf,search-pdf,http://www.hysafe.org/download/22/NDA_V3.pdf,5946,848,1487,79,1,17,False
contractnli,test,289,Non-Disclosure-Agreement-NDA.pdf,search-pdf,https://accruence.com/content/uploads/2019/06/Non-Disclosure-Agreement-NDA.pdf,4416,691,1104,38,1,17,False
contractnli,test,293,Non-Disclosure-Secrecy-Agreement.pdf,search-pdf,https://plberry.co.nz/wp-content/uploads/2019/05/Non-Disclosure-Secrecy-Agreement.pdf,1230,202,308,24,1,17,False
contractnli,test,296,Non-Disclosure-form_1.pdf,search-pdf,https://www.financialelevationllc.com/s/Non-Disclosure-form.pdf,10026,1509,2507,86,1,17,False
contractnli,test,301,NonDisclosureAgreementNDASAMITT20190002v2.pdf,search-pdf,https://www.singaporeartmuseum.sg/-/media/sam/files/tender-docs/sam-itt-2019-0002/nondisclosureagreementndasamitt20190002v2.pdf?la=en&hash=50305AC81EE2D9870A369818A8A14420FCD5B35F,4732,734,1183,68,1,17,False
contractnli,test,307,non-disclosure-agreement-en.pdf,search-pdf,http://www.la.logicalis.com/globalassets/latin-america/partnership-enrollment/non-disclosure-agreement-en.pdf,9613,1463,2404,66,1,17,False
contractnli,test,310,non-disclosure-agreement-template.pdf,search-pdf,https://www.nationalarchives.gov.uk/documents/non-disclosure-agreement-template.pdf,4852,676,1213,44,1,17,False
